epoch,loss,val_loss
0,5.497634779048871,4.757370162110791
1,4.595112673843963,4.709014256795247
2,4.509541429044829,4.668327140405712
3,4.443170422743141,4.635647178199221
4,4.391221903547456,4.597812203918329
5,4.3432832991523584,4.554321124080867
6,4.296350428826698,4.500383033028132
7,4.234446626172287,4.4493092524854445
8,4.182224010113423,4.402525026586991
9,4.129757370123883,4.355614336231087
10,4.074970979730791,4.30161606108589
11,4.019889111257304,4.2539305827788665
12,3.965869402583641,4.206595004359378
13,3.9157395010759055,4.164130218924349
0,3.867387320924912,4.126399722280381
1,3.821345924828123,4.0883812421484835
2,3.775762987539235,4.050096757301298
3,3.7270802988784726,4.011073005853323
4,3.6824690339937494,3.9785234314479907
5,3.6394653149294953,3.94094015676764
6,3.5981141816714644,3.9143696797044973
7,3.5581103799715326,3.887459668429089
8,3.520360542249076,3.865196740073997
9,3.483452277847483,3.8497084645782342
10,3.448896979480856,3.8229572984236704
11,3.414866562131085,3.8025749645152676
12,3.3839061964413286,3.7863453561243627
13,3.35240491130684,3.7741902025440073
14,3.320864502387711,3.755184635331359
15,3.291774256822932,3.74417949024635
16,3.263317462261216,3.7326281452983743
17,3.2356600519977037,3.7251958555310085
18,3.2077018771996477,3.711664372858619
19,3.181245718324235,3.7042118366257553
20,3.153069405616084,3.691424311464849
21,3.126299528129996,3.6825786341091753
22,3.100130692815982,3.67802976354768
23,3.0764842807995114,3.669176160031733
24,3.052994044018194,3.6646221026086607
25,3.0304844248646927,3.6623551946149093
26,3.007026531525302,3.6550201142387553
27,2.983765164508095,3.650792492089895
28,2.965077313692761,3.656999795245722
29,2.9443697838843623,3.644673986273979
30,2.9203850941315985,3.6407174913189078
31,2.899314669114125,3.637716766148177
32,2.8795573761694544,3.6354241612591323
33,2.857770525453463,3.6360423534731323
34,2.838604297316024,3.6331687416205427
35,2.8176246936814193,3.6326082024393203
36,2.7972989826765744,3.63010810699141
37,2.777184393838488,3.6304949426449804
38,2.757168806051906,3.6318755451636977
39,2.737873538133967,3.632221429156855
40,2.7184206242299784,3.6290187845753215
41,2.6993139534559933,3.628232148126208
42,2.680194429204434,3.628260640655389
43,2.658756342618274,3.6225755043673615
44,2.6335450808207193,3.6199960517480907
45,2.6063115566591675,3.6063214012339144
46,2.5774117381260866,3.5947987278805504
47,2.552256551975942,3.585358999952485
48,2.525359375064383,3.5738716447403664
49,2.4999469040818356,3.5719603737698327
50,2.47396607942219,3.5609293225445326
51,2.4507425605999265,3.5555490401223744
52,2.4274185096161274,3.5506015709180874
53,2.4067560590269195,3.549142401932664
54,2.383724297149272,3.543875491065818
55,2.3635685574656295,3.5364084585809508
56,2.342275665782172,3.5344377338634763
57,2.3236990699285194,3.5332701347045257
58,2.3040320822961218,3.5306115140391805
59,2.284684889427217,3.5286125422530032
60,2.2642961423608323,3.5264560069715927
61,2.2442534885326015,3.521162396241844
62,2.226410310479659,3.518518834174434
63,2.206867799477235,3.5170207818349204
64,2.1876171641208955,3.513129028086924
65,2.1695269663122634,3.5148432003294867
66,2.1532017510651538,3.509587823087153
67,2.1353899778696053,3.509884071752492
68,2.119622157092839,3.510032921400754
69,2.099688179885285,3.510350529151627
70,2.08288511143455,3.511320058806536
71,2.066052115919218,3.506959478563397
72,2.0503521327730976,3.501580234318343
73,2.036393080079606,3.5049517547027973
74,2.01937567533823,3.50795444657531
75,2.004640050075225,3.5077120905687034
76,1.989286138035577,3.508292836981987
77,1.9736994670916208,3.5060563489857604
78,1.9640967604480213,3.5143220193275417
79,1.9490846833096276,3.510590197164801
80,1.9337951362384522,3.5114821844463107
81,1.9197925756752239,3.5118006231412604
82,1.9036636231820794,3.510864631033145
83,1.89330195978221,3.515315900875043
84,1.8781487318030892,3.5203605301772494
85,1.8700133215022992,3.521953604895354
86,1.8530362079918132,3.5195819315528065
87,1.8415731910914812,3.526620546976725
88,1.8299579580121905,3.5276006072885377
