epoch,loss,val_loss
0,4.87678900851479,3.972726345062256
0,5.35391686033096,3.957032763002291
1,3.819332306898093,3.885695307566647
2,3.724599136078911,3.829293569935022
3,3.657188614712486,3.7967202301266827
4,3.611779060041854,3.771192494323988
5,3.5795837726271102,3.7558163510093205
6,3.553971264432754,3.7439529332430554
7,3.533064315087685,3.7307718836305512
8,3.503763826587532,3.695904737786402
9,3.4750621660852232,3.675277699901082
10,3.456170513660093,3.661433374831445
11,3.4410487166939907,3.6500984143607225
12,3.4280583516454897,3.6389504042355822
13,3.4137584931739773,3.6230379086506517
14,3.3970789366130587,3.6102152544737867
15,3.3839653272669024,3.600039010309469
16,3.371881168099898,3.5912771577070535
17,3.360115299747966,3.581979616784848
18,3.3495796481265296,3.574528937601339
19,3.3402573076481556,3.566247691585042
20,3.3310755999279427,3.5603830663463736
21,3.3220885031333958,3.5507185479256673
22,3.3134267279870397,3.5469670698109557
23,3.3045252204444338,3.537857707542709
24,3.296764079025526,3.53393357313132
25,3.286253321522902,3.523220884146067
26,3.2735644835460036,3.5118782178259096
27,3.2589875333922826,3.4987555646695165
28,3.2449116223975074,3.489556623410575
29,3.2332032541685467,3.4794138242423784
30,3.222384264700523,3.469075344785859
31,3.212308812242017,3.4636288483937583
32,3.2026046539660746,3.4533641680383482
33,3.1930565250573784,3.445800602184569
34,3.1832072382737815,3.436212248943023
35,3.173877206029771,3.4325288036201576
36,3.1662015190607384,3.4291693198529978
37,3.158380350483118,3.4200915233998357
38,3.1508730473900646,3.416869081022367
39,3.143328248197016,3.411963209321227
40,3.1377791956004213,3.407409915441199
41,3.1315563620394293,3.403600756126114
42,3.1256462652472,3.4010776869858366
43,3.1193861166636148,3.395600662955755
44,3.11275606819346,3.390543008152443
45,3.1063491030584407,3.387121757877527
46,3.0991034668709156,3.382684869605278
47,3.091818049990175,3.3757371057437946
48,3.0854147838640817,3.373028959403058
49,3.0787537429906147,3.362159446321962
50,3.0683976326310685,3.3635928007117806
51,3.0604347901002265,3.355129757007969
52,3.0523400507898772,3.3486484113121837
53,3.0472883655049126,3.341209538375275
54,3.034655582049728,3.3361556449519933
55,3.026113332072391,3.326932423225435
56,3.0168078277684467,3.3251341576314677
57,3.008745409768342,3.3135232794636917
58,3.000828634334516,3.3084345779338467
59,2.987630303901962,3.301077347767504
60,2.9785986550246615,3.2976241755586133
61,2.9685546386091013,3.2858449004370454
62,2.956014448077367,3.278525951039439
63,2.9435221907458726,3.267943026144293
64,2.932646435524341,3.263636560882697
65,2.9209972232705934,3.260333127613309
66,2.908006395468732,3.2435815988210686
67,2.892639234599182,3.234822624343357
68,2.8807052821549686,3.223121059594778
69,2.86245470610349,3.212363969424606
70,2.839171427714674,3.189904396041033
71,2.812723565202222,3.1631234185102115
72,2.788035384713346,3.1532147936680146
73,2.766935495384635,3.135984916727251
74,2.748209502626572,3.134319342641388
75,2.729545931272869,3.11069282901941
76,2.7129457017037435,3.0974931515721833
77,2.6955320724455114,3.0860626767959274
78,2.675393649797399,3.0779186854382607
79,2.6589714203202774,3.0682694942136353
80,2.641531454359932,3.0604624164758354
81,2.6270951248925445,3.051990814852815
82,2.610068795047229,3.046311252730808
83,2.5933894276115965,3.034343924703477
84,2.5769814921833794,3.0223141199425805
85,2.5600976964089437,3.0153610223456275
86,2.5434382897389085,3.0139598152305505
87,2.529579903003033,3.0046628416842047
88,2.5116875755133004,2.9967948394485666
89,2.495956688490598,3.0055031253315727
90,2.4889458865556033,2.9839145241910394
91,2.468482110067762,2.9827132546952004
92,2.454034105131898,2.975885220217805
93,2.4364132156854943,2.9678855354775857
94,2.4203760362375637,2.959132567739688
95,2.4063151818287523,2.957269083095502
96,2.393642805799653,2.9500658149960675
97,2.376390995355598,2.9482729998318957
98,2.3648865041853506,2.9422523562918235
99,2.3498689182699986,2.9393948190825903
100,2.334095418704713,2.9383276856901275
101,2.324889466732363,2.933717178393014
102,2.308971571016915,2.9304884415638597
103,2.2967076472592254,2.925627003239177
104,2.2781038274241903,2.9197789174091966
105,2.262474303507101,2.9241923169244695
106,2.2524857762493666,2.921388386674068
107,2.2378313470993363,2.9146665017816087
108,2.2234515650865903,2.9122151020709977
109,2.210842526914701,2.9111987558598256
110,2.2006254417483815,2.9064737694172917
111,2.1854630391809007,2.9062066701897087
112,2.1740489368197284,2.913346867018108
113,2.158803769807775,2.9072028021269207
114,2.14821640952227,2.907942396679005
115,2.1358095684131992,2.9077253603231052
116,2.125077993054933,2.9005165804287554
117,2.116268536209557,2.9033102918777787
118,2.1004182688797575,2.902274853066553
119,2.0916950451170844,2.902169848293192
120,2.073708028229983,2.8974965222274203
121,2.0603303889182047,2.9116576391936353
122,2.050830651436174,2.9075484597733254
123,2.040909257116197,2.9064890282063542
124,2.02646106003709,2.900996863087521
125,2.0119631401094202,2.9048611634894264
126,2.0013684441771686,2.899622279380444
127,1.988555287510031,2.9036966235325807
128,1.9787377144213971,2.9081354181474772
129,1.9651132002158507,2.9158532649655884
130,1.95753334544379,2.908057974360663
131,1.9406776267264965,2.908456667566098
132,1.9267599537402769,2.9057758568711423
133,1.9133916263338886,2.9151123565963553
134,1.9025443797373067,2.9184483063371878
135,1.8901069300084175,2.906792900230311
136,1.878275047374677,2.9165146763314675
137,1.8685689435226505,2.9142598723560447
138,1.8553070348023362,2.9174640560954934
139,1.8437879789730667,2.9234237751377283
140,1.8375273686421068,2.9307936857521284
141,1.8272441756373217,2.918712689403743
142,1.810972768043164,2.926885248739508
143,1.7993207958680164,2.9283205949807467
144,1.788243530168815,2.932321838185757
145,1.776504404434172,2.923158165774768
146,1.7785745889325686,2.9322908467884305
147,1.761487362254018,2.9380777636660804
148,1.7448454873974313,2.932557078856456
149,1.7354279515109485,2.947195066178398
150,1.7326365010144842,2.9461817590496207
151,1.7207475131071066,2.9378587696622698
152,1.7088492842163214,2.9516111446332327
153,1.6981651410774843,2.9524128829376606
154,1.685140275754003,2.9519575668286673
155,1.6752266954269088,2.9506328176345504
156,1.6682862169128934,3.0107795920553087
157,1.7002708690578927,2.9559132690671124
158,1.658517631297373,2.958630338499818
